File name,221.100
Result analysis file name,221_bl.raf
Subject,221
Gender,
Age
Memo
Free comment 1,SubjectID,221
Free comment 2,Date,01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG,,,uV^2,uV^2,uV^2,uV^2,uV^2,,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,uV^2,
EpochNo,Stage,Time,Delta,Theta,Alpha,Beta,Gamma,,0.000000Hz,0.488281Hz,0.976563Hz,1.464844Hz,1.953125Hz,2.441406Hz,2.929688Hz,3.417969Hz,3.906250Hz,4.394531Hz,4.882813Hz,5.371094Hz,5.859375Hz,6.347656Hz,6.835938Hz,7.324219Hz,7.812500Hz,8.300781Hz,8.789063Hz,9.277344Hz,9.765625Hz,10.253906Hz,10.742188Hz,11.230469Hz,11.718750Hz,12.207031Hz,12.695313Hz,13.183594Hz,13.671875Hz,14.160156Hz,14.648438Hz,15.136719Hz,15.625000Hz,16.113281Hz,16.601563Hz,17.089844Hz,17.578125Hz,18.066406Hz,18.554688Hz,19.042969Hz,19.531250Hz,
7950,W,4/21/2017 03:50:00,1189.705017,620.188574,150.265064,154.440337,264.654482,,1.972323,33.444649,54.660896,112.160034,133.864182,102.214485,259.228821,236.271454,95.653809,129.178925,33.027763,50.499947,162.430756,114.867813,88.186340,84.054291,53.086491,26.197805,40.865131,21.972027,39.364830,40.904869,23.800156,15.899406,8.323776,9.982988,14.610754,10.101970,7.611098,5.479373,4.925095,3.024499,7.410878,2.575076,12.955286,18.553717,12.907176,9.972478,4.024862,12.639350,17.665735,
7951,W,4/21/2017 03:50:04,1196.700722,1158.197151,341.446833,399.054209,190.553752,,38.445396,110.396500,101.089272,101.867256,172.614471,92.659958,91.003479,144.900055,135.762329,88.509773,157.897629,554.987122,206.944550,6.306163,39.559372,22.046515,11.962455,95.341110,221.049866,56.421295,30.230024,67.551178,79.912415,64.739235,42.592686,45.938820,43.713459,24.738430,25.924686,18.014847,28.015257,18.623890,32.446140,45.938702,22.741432,24.849155,17.794888,24.059439,7.383725,12.351547,6.519793,
7952,W,4/21/2017 03:50:08,949.056953,464.055824,211.347998,177.096139,193.210739,,1.010630,6.834564,33.165016,68.081528,92.656281,88.273949,144.396210,222.711792,153.356567,70.004951,69.576096,23.410316,17.186268,34.507568,20.763840,111.408165,144.727234,34.428593,77.623840,37.712753,66.043427,72.371246,21.103296,8.310434,5.806841,18.030647,16.646595,10.525642,14.879987,18.227806,7.523232,5.020927,14.119978,7.729072,13.080304,7.625435,5.549800,1.607263,8.084494,7.611856,20.833099,
7953,W,4/21/2017 03:50:12,1260.338451,541.363367,154.271325,210.082739,182.083187,,19.927197,46.766846,28.057484,101.934784,193.043945,332.754517,121.313644,76.625702,100.677887,182.466583,76.697060,25.342710,65.174690,65.520317,109.313751,147.849792,49.568230,54.198250,24.395626,30.994022,56.808102,23.785885,21.464031,18.571304,2.647981,3.117351,10.934159,17.055841,19.861893,19.391594,12.375954,13.072066,37.477089,15.276630,11.438969,8.210816,5.358560,9.604265,14.716904,3.047779,9.142868,
7954,W,4/21/2017 03:50:16,727.799250,535.632261,167.064634,222.471625,226.332851,,13.923672,54.361050,90.607254,108.905617,35.330650,145.076324,188.207825,39.153839,9.854090,13.760788,42.541813,53.674099,17.861174,119.857628,98.918060,21.032547,103.688431,66.095215,54.505108,27.800533,67.561829,49.084347,11.055156,6.089350,5.473419,11.238029,30.774492,15.669179,6.702156,14.939207,10.975242,19.348835,27.114418,8.270457,9.155828,14.072243,20.511377,7.863363,7.578883,12.411418,5.846498,
7955,W,4/21/2017 03:50:20,351.652083,567.185480,99.213878,362.960376,256.574387,,1.144272,14.771008,7.940386,11.702200,55.888550,38.190544,32.932384,31.520273,67.382141,37.070343,54.254253,20.216045,40.544949,15.156295,26.873795,102.184952,236.403580,113.686806,12.119060,13.481621,5.305637,5.017514,22.510576,18.343628,34.554901,62.673431,37.000420,24.271914,25.055115,38.671204,10.205363,15.262153,27.031208,23.546642,14.967066,30.497572,3.064858,4.824873,12.824558,20.935089,12.128910,
7956,W,4/21/2017 03:50:24,6330.907501,5671.783813,3863.973145,7423.378189,4812.082911,,79.692757,540.303345,806.951416,725.328186,919.593933,800.437317,708.588623,529.706421,446.330231,605.887207,247.780823,277.644653,322.821045,460.701660,586.583679,743.910339,742.555054,1126.568604,1410.998779,632.831543,544.572266,638.255127,628.042847,606.605042,813.666321,800.703003,429.962067,383.359863,502.957520,548.604370,511.483765,496.464539,382.721741,503.498596,482.754944,476.068329,519.430420,476.594666,400.725159,311.971008,196.078201,
7957,W,4/21/2017 03:50:28,810.772669,769.092876,152.662867,291.159859,250.866016,,2.325674,41.145950,91.042740,147.345474,94.576942,165.150879,139.121094,47.739815,49.237778,5.884970,29.527027,59.598351,85.717834,120.807274,48.432358,46.898113,166.600418,149.622803,91.415726,44.723724,16.456743,8.476672,7.584092,29.586510,45.835125,57.378399,19.736246,4.177416,14.557297,25.569601,24.972187,14.248464,13.682004,10.013049,0.501727,10.200370,21.951471,33.613388,17.584833,13.708854,9.264553,
7958,W,4/21/2017 03:50:32,1595.122654,1050.000515,192.109985,221.923030,165.775562,,14.172703,90.200333,105.371017,140.626801,100.086929,46.132526,157.835327,248.847763,217.062363,326.802887,162.156708,119.723740,248.561783,158.607132,184.756058,70.690399,103.796707,117.431503,46.433193,72.478806,25.771278,15.011868,32.013329,23.801144,23.033562,16.895489,18.812107,29.881723,14.410662,4.355274,27.184788,26.217678,8.655511,6.866154,9.856573,15.750767,20.351509,10.100274,4.357355,3.367681,4.859487,
7959,W,4/21/2017 03:50:36,888.227802,333.482311,216.829759,277.296217,218.952424,,215.142166,137.978271,68.637848,40.649834,32.921814,33.633816,41.278816,80.667198,50.472778,178.299286,223.688141,64.943832,33.136642,21.301712,68.442200,46.086166,21.831787,45.379230,32.360741,75.847961,50.970200,26.616295,15.042994,20.462645,27.889664,15.386351,7.283570,3.566427,9.190132,10.687924,0.975466,8.491871,23.331125,14.354975,39.165359,40.406334,27.745346,5.947439,21.754826,23.914513,25.094559,
7960,W,4/21/2017 03:50:40,420.697712,840.128879,253.831984,194.404708,205.800737,,4.651550,38.705925,48.870152,1.524814,30.452766,38.167347,107.292648,59.285030,45.311653,16.978615,34.108761,37.216667,178.574570,138.711121,109.384056,78.737854,11.405292,94.102234,191.997086,96.783546,16.926861,37.086842,25.318748,47.758545,29.957441,11.824615,2.831141,1.663687,9.299049,16.292545,16.088480,27.898293,31.195522,27.313011,25.332455,10.850548,1.072368,0.888962,4.827433,0.466913,6.559686,
7961,W,4/21/2017 03:50:44,1406.293495,335.402998,250.882787,219.712030,202.258502,,6.314686,40.696915,33.014694,119.832947,173.381714,236.334869,383.472534,195.574127,76.764969,73.518478,73.702248,55.884235,37.741135,39.746613,40.721397,41.157745,36.042679,60.446003,23.663191,57.450447,42.882729,6.058563,51.653271,68.871262,23.966516,11.374336,7.338050,18.004555,14.507899,17.655941,37.346558,30.075928,15.064602,12.319615,13.530544,11.087135,4.190562,4.047834,1.823934,13.127222,8.217315,
7962,W,4/21/2017 03:50:48,1434.702770,399.969665,220.813253,193.155449,264.592668,,10.902633,56.911945,93.377899,207.137436,233.816406,132.101578,171.715805,305.291656,162.571945,40.757397,31.020702,22.021868,14.641278,27.954159,109.209473,130.323090,44.681576,13.730999,37.407223,70.481689,26.831856,26.844065,34.119320,33.372681,29.163643,16.488350,15.399950,15.013165,6.591582,9.793385,15.048738,7.162254,11.731739,28.565567,6.991392,9.425286,7.688150,20.215218,6.036991,11.371463,5.632219,
7963,W,4/21/2017 03:50:52,763.839170,352.819965,189.664026,177.624409,168.257744,,5.539965,2.382261,56.103207,42.472515,20.307003,64.557335,28.701523,203.858170,229.978775,75.688194,39.790188,39.300404,23.516148,43.305111,33.846691,36.587608,71.105179,59.470589,45.688236,25.290138,25.376995,61.128250,35.602039,20.631439,21.635164,11.237520,2.550524,16.388615,11.590281,11.842581,16.885252,13.417944,6.275494,3.461576,5.809128,6.683421,18.572609,13.956563,21.303623,15.172182,2.477097,
7964,W,4/21/2017 03:50:56,19615.326599,8135.429596,1889.870148,772.203364,769.258605,,1114.021851,6252.958496,1965.138184,1826.410889,1042.598633,1258.025757,557.157532,1590.976074,1333.450195,1854.086182,1934.524658,2443.344727,1556.973267,1115.707275,852.594055,448.558472,604.073914,743.268005,370.909882,588.409485,295.310242,316.806274,168.164413,236.708328,284.471405,35.667690,79.498604,32.683376,11.589666,5.202379,7.232222,2.734132,18.368309,35.845840,26.363125,51.837879,110.365135,32.084743,81.416611,142.570816,98.742836,
7965,W,4/21/2017 03:51:00,1083.944042,375.191223,215.795515,224.887600,253.814583,,19.580732,128.726410,75.965851,115.211792,122.927773,41.600124,68.329086,217.751678,174.072693,87.963425,51.395210,20.433113,32.900826,71.179680,94.290581,63.421555,37.821861,17.266891,37.876717,55.439117,24.343681,30.308386,62.605099,34.929153,8.170078,14.060395,6.532297,4.816282,4.121510,29.699373,29.085503,5.658737,3.355682,3.870730,3.352231,8.474002,5.786114,17.098772,39.141716,41.168476,8.665779,
7966,W,4/21/2017 03:51:04,1342.617275,729.430595,222.979212,249.371080,153.205966,,6.517270,37.799736,123.343353,194.980774,146.873947,126.357597,161.830994,41.035740,45.788673,222.030457,242.576004,41.309174,121.104599,122.956894,72.925629,73.977554,88.552277,85.934601,122.669868,91.761208,21.872877,50.237114,31.533955,15.297761,12.276298,11.261506,14.175194,19.113792,11.460828,3.849830,12.584208,16.823048,4.365586,19.985950,37.330299,7.378396,17.086655,17.248774,6.996096,15.732545,33.978374,
7967,W,4/21/2017 03:51:08,385.588136,338.846558,100.505356,146.545696,196.990535,,18.137220,51.019615,35.967072,89.892700,6.765913,57.110245,12.911352,10.712609,57.370468,29.944065,33.894096,18.444817,2.658223,17.007616,17.112377,15.987619,16.248623,111.506302,139.880981,23.638264,1.704278,8.332742,19.124208,26.305756,21.400108,2.612832,16.659985,18.277723,3.588753,8.741000,6.010768,5.251866,3.777025,1.529018,4.963700,6.332955,9.846718,20.197626,20.198463,8.893718,9.663546,
7968,W,4/21/2017 03:51:12,846.577377,475.702271,206.805731,188.019951,158.372670,,3.600461,29.505482,21.127445,82.684433,148.944397,138.532059,116.909264,66.392845,107.308334,101.716606,33.456512,30.396950,69.659508,52.821297,34.351105,10.871569,4.704047,85.263611,187.634186,112.605553,48.232075,7.384255,10.602466,4.465441,23.515942,8.628124,12.505589,26.895718,7.264006,14.292933,8.251445,21.374281,36.284622,10.649277,11.989697,1.496169,3.118907,10.528518,8.400018,3.795849,2.544800,
7969,W,4/21/2017 03:51:16,708.712978,608.008896,202.416588,249.864527,232.801649,,6.210495,88.146408,80.275681,83.803474,58.344273,42.115025,66.684082,81.414597,69.164337,61.360950,77.404152,103.917648,46.162971,14.003475,19.894009,70.677238,128.378174,104.069031,120.906349,30.515041,25.777225,41.639790,25.335331,30.747837,48.401363,9.483029,5.345392,11.669621,14.788645,5.887083,29.287031,43.340370,8.591223,6.177586,24.697872,37.250717,19.130096,6.377369,10.031272,5.292740,12.514480,
7970,W,4/21/2017 03:51:20,835.439705,703.564976,143.652092,320.565003,200.920265,,10.530791,46.081085,63.471577,176.999603,226.502716,52.324310,20.392906,47.634239,77.665070,68.186554,56.181644,82.539696,46.767944,132.458389,135.461884,36.699627,104.723373,100.079132,64.834930,32.243732,4.773585,22.519848,29.926170,31.481674,22.707083,15.923510,14.424170,9.408412,6.402952,11.105066,12.639662,13.503515,16.732430,20.766050,21.406818,14.029736,19.961891,39.078171,26.357437,31.371815,47.453369,
7971,W,4/21/2017 03:51:24,825.466253,428.582423,109.270362,181.331070,174.663359,,1.288035,22.668257,23.482288,62.452255,183.569153,82.585579,67.368217,104.267113,140.375000,97.770668,40.927723,50.793053,6.949263,33.751797,72.265152,34.644550,62.291401,87.429932,80.457275,7.263400,27.480947,42.412418,14.402643,2.260227,15.450726,23.527729,6.716073,12.058955,26.145475,17.827785,22.044846,19.701180,4.427392,3.606063,7.518475,6.127568,8.156960,9.167573,9.653934,0.663306,3.987757,
7972,W,4/21/2017 03:51:28,1244.217728,447.236170,183.204110,193.662598,117.332548,,21.963255,144.901627,101.561890,104.447922,75.545135,184.642395,94.791275,85.060974,113.261612,226.571594,113.433304,132.977554,71.118492,27.013796,25.309639,34.288418,77.026161,51.064556,28.437553,26.545321,42.078693,25.507877,43.674110,38.183891,7.214217,26.502533,42.410831,16.528095,12.768959,18.000786,5.388165,2.961444,2.807236,21.044073,22.561422,8.540625,3.582439,0.691892,4.436698,1.107317,4.330082,
7973,W,4/21/2017 03:51:32,912.613066,378.970531,172.353581,200.303149,233.253572,,5.677908,25.986399,13.322491,31.046040,40.396095,59.361618,31.775906,82.588303,264.612946,212.249313,151.273956,51.141495,25.510141,53.113655,72.038750,91.626587,22.472595,46.905010,16.162298,34.279884,57.409752,36.799168,18.816854,7.782843,17.265079,15.607845,18.652735,17.682480,21.738884,1.796282,4.222479,11.786842,10.912414,7.280090,13.166130,22.392237,10.882010,4.804533,17.577642,10.607567,11.192978,
7974,W,4/21/2017 03:51:36,584.834496,403.174887,165.573834,311.778346,328.412648,,13.211799,64.153198,57.111580,86.723862,96.337303,44.630787,34.404976,69.067688,93.803268,15.146293,23.455542,14.600286,85.945610,45.301239,26.012369,42.761879,114.361885,45.695679,28.495939,21.441050,58.607391,41.561554,24.683172,9.459535,9.821133,21.074249,3.697880,3.323263,8.148479,40.053665,17.067444,5.592183,38.591858,47.087826,29.164543,15.267189,9.730972,10.368175,16.371151,25.312794,20.926676,
7975,W,4/21/2017 03:51:40,1264.885502,329.084217,99.261900,159.430323,152.836618,,4.299834,5.289834,64.313362,127.370323,126.574554,364.908386,206.122559,160.149536,139.897949,45.014645,25.244354,11.088674,12.706054,53.438728,15.781900,44.706764,79.900192,79.951149,31.510756,32.591743,16.658480,8.197397,15.498896,11.438374,14.877010,20.190578,11.297865,2.397629,2.271752,9.572944,12.344154,14.334737,7.533924,0.901130,1.811912,3.641884,3.972172,13.211142,11.839260,10.018953,34.090286,
7976,W,4/21/2017 03:51:44,813.041443,549.132694,226.231310,231.068110,217.759581,,10.288471,58.772877,108.837563,52.379158,132.188843,94.827187,93.372749,57.933620,95.646667,43.221581,75.861198,55.894913,79.626007,90.795227,49.250900,45.292313,39.277767,75.699539,113.296028,79.360176,70.815079,12.647408,37.329666,24.227057,1.851925,4.065248,8.835121,12.788869,5.119013,9.078650,27.289875,13.238987,16.435175,19.348516,19.602095,22.928259,3.322049,2.912517,25.844448,26.956905,13.302382,
7977,W,4/21/2017 03:51:48,760.096336,838.398613,307.994450,224.370461,174.081327,,19.252693,69.636635,79.266693,89.781876,77.349060,49.487789,79.885933,51.785099,37.297478,48.645935,176.959839,174.643326,47.241280,79.438904,76.578125,34.947342,125.092712,162.397125,138.059799,113.967354,37.588627,23.431053,52.537796,54.511909,25.957710,10.554306,3.100221,9.731096,14.941634,6.541032,12.984035,9.389131,17.093449,5.940113,4.847810,4.837535,14.089727,16.671625,23.238243,39.776787,30.633717,
7978,W,4/21/2017 03:51:52,1180.193143,375.892841,116.726999,251.526091,160.075751,,4.962707,74.659752,114.013855,11.070687,56.389652,211.423416,187.829376,293.184906,106.592506,42.749443,82.279549,16.006077,32.924118,37.140678,72.224411,82.692062,39.930588,64.291000,30.683907,28.232309,14.409111,22.275368,20.989765,14.904478,15.915968,55.416359,53.759148,15.719307,21.318790,10.773921,24.179476,12.143650,0.762367,12.495613,8.543831,4.789287,9.948364,5.191351,2.873817,6.347449,7.263361,
7979,W,4/21/2017 03:51:56,1792.081001,395.947528,132.405787,214.024588,186.541860,,6.640586,122.204994,180.325256,119.354492,190.788376,188.564102,54.904369,261.195374,468.466492,176.426727,29.850819,2.837966,21.533823,45.806305,14.362673,55.031624,134.588013,79.385033,42.402092,40.043278,11.085257,13.160283,24.291122,30.354742,13.471106,12.230118,10.301780,9.483200,6.233686,9.710857,14.691652,18.027946,12.311035,26.323332,15.714582,9.223887,1.263579,13.063749,24.216881,20.847698,10.380604,
7980,W,4/21/2017 03:52:00,1014.192024,896.292942,227.964018,265.555271,150.483497,,0.414767,18.714844,103.633789,119.110619,149.971252,97.110596,84.840309,195.988495,77.933487,35.960991,130.927643,112.609985,91.447205,205.672165,122.625923,58.760372,80.922905,118.115417,106.138969,50.431030,41.182152,38.316395,34.168015,38.761948,25.104479,27.998589,26.326038,18.221134,48.970818,41.870701,17.677038,2.074866,12.418992,11.949728,1.610817,8.592813,11.011670,11.822438,16.678926,5.924618,2.406083,
7981,W,4/21/2017 03:52:04,1173.362419,661.585785,90.278019,147.575307,129.698119,,1.332664,25.253860,76.361824,104.842987,49.103172,47.791641,39.090614,154.751724,257.670197,151.414856,267.081543,134.593903,18.972004,39.385902,79.566040,190.828079,102.372086,45.946316,49.921455,50.096275,10.153660,8.976618,13.472271,3.435704,4.143491,6.129813,10.724960,6.647891,11.044892,3.273837,1.136566,3.828853,6.095561,15.556059,7.690120,7.068124,9.945965,22.586220,23.133698,5.834864,6.877885,
7982,W,4/21/2017 03:52:08,1129.463617,925.222540,50.290642,156.749227,82.160191,,34.613987,43.813057,18.894117,37.799747,49.232002,36.221558,157.578018,299.760620,218.695984,49.782143,217.686371,331.811401,296.992249,110.949066,45.519745,48.632240,24.505199,43.266811,23.545828,20.583271,15.309160,4.452149,1.999447,2.661431,5.285183,9.880150,9.197706,16.977753,24.593307,5.792170,3.119589,8.848125,8.107669,2.026593,5.842574,25.475756,12.529726,12.224953,6.352348,3.373928,2.406880,
7983,W,4/21/2017 03:52:12,1466.380762,265.001670,70.881441,176.678609,133.285117,,16.863123,19.957327,18.795948,64.445152,171.303101,354.962891,265.850433,292.099915,89.946968,118.149155,70.869873,26.359446,20.372837,15.392123,34.091377,86.509422,60.513073,12.972912,8.790480,5.736017,7.387468,14.091222,3.710446,13.719516,26.236773,26.696167,13.748618,10.068858,2.079361,16.897955,27.129597,14.385391,12.959921,6.578982,11.082396,9.970767,4.668706,2.165357,6.813690,4.784008,6.648835,
7984,W,4/21/2017 03:52:16,890.739288,424.846748,188.078038,246.948070,134.833459,,0.216051,34.515259,147.350342,113.236633,31.556915,162.840530,68.634926,102.472740,91.122940,44.709305,94.299698,52.591953,52.637535,56.476036,28.345188,41.667805,53.413280,9.869644,129.845306,55.453651,52.629833,5.678795,31.911230,27.308846,15.095683,2.948390,5.588462,7.953614,25.663258,45.258408,12.418066,17.094872,18.771673,17.731869,22.759344,7.174108,7.984928,9.856894,23.598461,16.371754,5.773972,
7985,W,4/21/2017 03:52:20,861.453793,541.417249,303.673035,176.001494,159.812825,,3.188746,16.867207,18.961945,105.800507,141.838333,28.238678,68.566322,159.465424,154.265762,68.830986,98.618629,157.033646,201.596542,73.876938,15.755460,17.693857,23.847378,36.576195,15.037233,158.683289,75.021103,13.437285,10.954236,21.897884,23.679237,2.248911,7.922760,11.123095,12.555558,9.604197,2.893320,17.626793,14.940273,17.163097,16.987400,7.546638,4.607431,6.137361,7.063118,15.088863,22.492680,
7986,W,4/21/2017 03:52:24,1641.135405,777.174673,88.438450,228.634541,223.480443,,1.893533,38.887085,49.511490,96.429817,125.237862,279.664307,425.702332,313.226501,160.040863,29.421247,123.013901,142.331406,30.568926,117.628998,269.756348,115.445129,23.941071,25.196064,52.306732,43.428528,16.763042,2.227540,13.755209,6.997719,5.266411,9.056569,12.834617,8.957650,1.864917,4.211689,11.845630,15.540921,4.192861,21.560417,18.951056,9.612410,15.411860,30.141171,22.162569,23.792400,18.497807,
7987,W,4/21/2017 03:52:28,1893.987877,997.067442,196.700683,229.870569,147.327142,,3.089146,8.691597,56.489044,94.689224,101.006638,112.044746,82.313148,654.916138,423.025391,141.231216,219.580734,224.684967,108.695557,160.661957,287.773041,115.378403,12.607613,64.497017,22.768888,24.993465,54.723804,53.173157,38.056236,17.666113,8.087907,23.550718,17.117924,8.488437,14.931308,24.842287,14.289715,4.006290,18.200985,17.423235,25.893908,18.344669,4.153049,7.801831,16.532997,12.347185,1.946030,
7988,W,4/21/2017 03:52:32,2088.057819,667.952009,81.035441,182.801764,128.087059,,5.298388,70.007988,90.818306,35.313755,23.901627,174.689941,587.793579,551.067749,151.363617,184.929810,218.171448,153.086945,106.289162,108.177689,66.386154,108.906715,82.711540,10.933283,31.460522,23.223839,5.236685,16.044621,19.173710,11.541006,5.815580,13.171669,16.757280,8.266936,34.541649,27.895107,2.996798,1.820601,7.788249,10.754063,5.247842,7.373383,9.533570,14.967428,10.266623,5.410063,6.010504,
7989,W,4/21/2017 03:52:36,1886.973835,883.610466,116.986761,199.085006,88.611674,,3.667512,20.153053,46.471863,76.111877,49.621334,97.635406,269.296509,726.612061,377.504303,90.992447,132.574982,129.314926,222.001328,208.967697,146.255798,34.949688,62.041344,42.763142,37.316544,52.589157,17.497967,3.583589,1.642873,9.645153,32.028023,15.492107,19.730015,34.429073,33.290958,27.976799,16.581251,3.961706,1.888622,1.259588,1.164716,5.133387,7.931582,8.677788,8.238678,9.428732,3.900003,
