File name	00621.100
Result analysis file name	00621_baseline.raf
Subject	00621
Gender	
Age
Memo
Free comment 1	SubjectID	00621
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
2279	W	12/22/2016 18:31:54	605.985472	157.900278	27.350305	15.345572	0.845134		4.930423	85.475029	221.117889	62.259087	19.338718	41.602386	58.164940	20.192282	38.982952	39.751678	19.100510	30.371094	1.665699	19.942368	9.154304	28.119057	32.060692	24.772682	11.814384	7.811813	3.005537	4.984617	4.337221	2.301266	4.909850	0.652262	3.155053	5.404173	1.913054	0.762015	0.410577	0.798780	0.787536	0.138341	0.481576	0.150975	0.149273	0.286539	0.186593	0.045267	0.023560	
2280	W	12/22/2016 18:31:58	132961.899536	46259.144775	4278.680786	2028.645912	140.666463		2982.568848	27147.091797	32439.093750	25768.705078	18761.158203	11319.555664	6042.368164	2806.239746	1555.328979	2402.232666	4720.125488	7115.965332	8120.175781	8322.012695	7090.513184	5913.488281	4540.958496	3099.986572	2056.044434	1363.421387	978.027283	439.361572	632.202759	486.509796	379.157990	229.427124	133.503860	30.015024	19.195848	41.847130	92.846077	139.939560	187.546753	207.180344	178.433411	200.107681	165.737946	149.444855	121.678734	82.274574	49.466991	
2281	W	12/22/2016 18:32:02	551.634897	209.891045	72.560686	42.954313	2.959811		6.844694	146.405914	78.982315	63.574070	50.279045	16.433989	52.951595	29.405151	52.057774	34.024982	27.520061	33.406506	16.727524	27.236111	31.218990	46.047966	41.474194	7.511250	6.268505	7.669075	7.240246	20.011213	17.733988	10.674068	9.232096	6.586368	1.729803	2.799674	7.271703	9.272985	6.676044	2.697457	1.109446	0.696644	1.240680	0.327554	0.551284	0.798356	0.466270	0.247578	0.482466	
2282	W	12/22/2016 18:32:06	378.292782	109.998646	187.259613	25.317064	1.210939		11.744244	51.947887	90.153107	38.772629	65.260315	49.143112	1.446264	11.238430	19.677429	28.278030	22.375578	7.272374	7.837412	10.819899	18.576479	13.922734	11.310034	17.522835	22.736879	58.617374	73.055763	24.165199	11.745700	12.175379	7.500197	9.258315	5.646223	1.834102	1.480119	1.980873	1.689982	0.130628	0.498069	0.449357	1.207091	0.251661	0.037643	0.078397	0.126270	0.312190	0.336145	
2283	W	12/22/2016 18:32:10	296.280399	139.509557	130.825702	27.217772	0.935722		8.967610	29.377487	22.473927	33.898079	48.231579	61.788002	55.078674	24.003803	6.468537	6.215945	8.744367	6.246520	11.247905	16.413233	18.015015	26.143673	6.546350	17.991360	36.905502	24.477768	45.146667	27.181856	12.194909	12.810429	9.014072	5.153387	6.389589	4.834114	1.655008	3.001876	1.029783	0.806392	1.309581	0.819132	0.185569	0.564582	0.251836	0.038134	0.543773	0.468002	0.167016	
2284	W	12/22/2016 18:32:14	416.442297	132.976900	83.829664	24.854102	0.823176		5.973343	107.218887	85.324356	14.138007	11.656128	30.329580	80.582466	32.723152	6.140574	21.357822	26.971323	23.850414	8.596853	9.569950	10.783701	11.872307	20.816254	28.948408	18.539013	41.640656	16.846241	4.573460	6.475364	10.614638	3.679305	1.219574	6.008566	8.374145	2.689114	1.701824	0.288692	0.457333	1.159090	0.544833	0.158225	0.512761	0.167618	0.289162	0.718700	0.432469	0.131997	
2285	W	12/22/2016 18:32:18	435.819144	127.249191	166.002736	36.476029	1.294439		59.875977	230.323807	89.456017	5.528023	2.105830	1.689373	16.323332	33.643448	36.517353	16.763636	3.468327	8.996919	9.980423	11.749007	20.753475	15.571974	7.428010	23.682373	29.087009	82.787003	58.459938	20.608829	0.818886	0.745622	2.582458	7.258348	11.060009	7.700598	3.569520	1.262861	0.578581	0.924922	0.985913	0.715888	0.409374	0.280950	0.650077	0.571372	0.200765	0.203552	0.103301	
2286	W	12/22/2016 18:32:22	131063.321777	22371.195862	904.180206	2063.272829	123.817761		612.403320	14075.455078	17632.669922	17106.167969	16796.861328	14380.324219	12812.897461	12340.095703	10560.887695	8529.288086	6828.674316	5902.229980	5140.432617	3525.784668	2429.343750	2148.976318	1475.509155	975.846863	773.072510	392.950409	154.441757	70.439178	90.769501	85.293434	110.285927	139.722672	149.010269	167.308548	172.276489	184.767441	200.894882	208.641678	162.622787	150.497406	133.789551	116.412247	84.662704	65.714935	55.766594	42.488045	28.696581	
2287	W	12/22/2016 18:32:26	438.106428	205.916596	129.631065	45.680948	1.743435		1.174488	41.291496	40.505039	146.635544	102.524498	33.262688	28.265217	30.976589	9.296414	2.355132	2.993811	27.181019	20.551281	8.314802	10.622027	16.098061	30.569855	39.132240	53.447311	27.980999	18.889782	25.649076	20.205816	15.849598	21.055794	11.051653	6.882679	11.185810	3.454636	3.166979	2.491710	2.921288	1.487698	0.957618	0.161716	0.198865	0.595614	0.438052	0.310336	0.127073	0.249220	
2288	W	12/22/2016 18:32:30	617.893879	175.701979	87.116323	35.635607	1.060005		9.033365	22.383726	39.974049	138.631454	155.873199	100.551346	23.303410	48.898720	37.249443	33.346142	17.682390	11.889364	44.174397	12.364037	19.029057	34.805294	29.009708	7.471642	16.958481	26.207289	25.843647	15.493320	7.549443	7.306863	4.715761	5.461370	1.656394	3.770659	4.122695	4.081351	5.653265	4.701038	1.688673	0.909917	0.954105	1.174736	0.209166	0.174440	0.713172	0.290174	0.074452	
2289	W	12/22/2016 18:32:34	657.742622	320.005596	132.568437	33.210221	1.388060		10.143362	36.921562	75.443558	144.132843	138.610626	76.770599	93.514374	36.164310	16.201363	5.668289	34.315098	22.000620	10.209838	3.361958	8.920249	32.892891	89.920197	107.234375	45.465469	41.931561	36.763153	14.907953	4.198953	20.315495	14.451323	11.289095	5.330216	7.406019	2.748978	0.149882	0.319894	0.212084	0.174672	0.654974	0.137945	1.085201	1.367194	0.511411	0.806136	0.505887	0.510633	
2290	W	12/22/2016 18:32:38	181.607114	132.735272	274.787165	34.411084	3.690063		0.359032	36.427692	50.437939	48.944397	13.295102	2.047660	6.673270	10.998726	8.374877	3.770662	0.636788	5.413013	4.731101	5.835188	14.676156	11.697719	31.956291	39.773766	18.652039	23.674282	66.720566	66.648178	66.913918	41.562134	9.268087	0.658213	2.423364	7.022805	3.776410	2.357446	2.158963	3.324100	4.783108	2.381288	0.625359	0.314254	0.784820	0.668721	1.471698	1.039201	0.621334	
2291	W	12/22/2016 18:32:42	3705.866289	189.521854	130.167115	71.570744	1.808737		3794.443359	2943.058594	175.149567	150.053101	46.043522	73.293327	127.370758	16.505796	58.734009	67.417648	48.239967	22.399546	22.591873	48.961174	10.711498	13.708944	38.838234	20.164680	12.145905	14.097767	9.172183	8.216232	29.608644	44.224705	24.847584	27.814720	9.359984	0.750400	9.161072	5.841168	2.921757	3.695702	3.781465	1.926980	1.095829	1.126498	1.150424	0.948175	0.070660	1.070377	0.855532	
2292	W	12/22/2016 18:32:46	781.901152	248.954616	187.489962	48.104729	2.965069		5.282366	43.882919	146.467117	246.663696	67.140480	11.939157	43.108047	58.061222	68.859718	61.295734	34.483059	41.574341	9.952929	17.484074	17.012283	22.531664	20.159849	32.346249	87.893227	41.694294	8.499598	64.262650	47.152962	6.614098	19.266361	13.911482	8.854981	1.624324	0.322995	4.238944	2.388143	1.549602	3.374001	5.513391	2.215134	1.135583	1.301865	0.444622	0.304637	0.653009	0.272016	
2293	W	12/22/2016 18:32:50	797.378165	131.208416	76.810619	27.129244	1.580337		11.441992	205.317627	307.595398	163.185745	31.205587	37.191166	15.998056	5.421982	10.086109	6.472026	14.904468	12.148122	17.458313	15.415771	10.433802	6.958682	17.561230	25.895559	25.336937	0.612852	24.480150	20.517550	21.592287	5.408519	4.199261	2.329904	6.771040	5.828530	2.238936	1.205946	0.821000	1.387881	1.165178	0.892138	1.201652	1.674973	0.598617	0.126140	0.372617	0.203242	0.311451	
2294	W	12/22/2016 18:32:54	868.568426	70.239701	142.656610	23.728878	0.721152		17.482613	80.319427	271.387543	334.135284	68.309746	13.638786	36.992584	18.102884	6.870018	21.667141	17.145012	23.555607	13.057968	3.409983	7.103428	12.922101	3.517889	2.650229	4.022495	33.277367	53.289639	26.401157	8.449238	18.187548	3.051662	2.034662	1.284619	1.372201	2.528451	4.712114	3.607048	1.913139	1.472638	1.894263	1.251742	0.149302	0.220047	0.391176	0.296561	0.388243	0.212672	
2295	W	12/22/2016 18:32:58	543.057684	71.262534	178.957568	17.900564	1.719035		32.844536	155.515732	142.770844	54.035740	50.873085	54.503654	28.184372	15.273261	23.061745	9.232079	9.607173	19.337854	17.939808	5.625971	6.229200	2.177604	3.044689	3.975193	12.932215	67.426575	58.263283	31.427256	9.003450	7.832453	5.004552	2.838091	2.620860	1.848989	1.611291	1.037617	0.999846	2.855384	1.153774	0.334312	0.560103	0.487399	0.515074	0.100402	0.228374	0.260119	0.448930	
2296	W	12/22/2016 18:33:02	334.466227	182.551345	60.612735	24.314784	0.983776		17.653812	62.220528	67.524231	39.935963	19.589336	24.585417	23.521843	16.896830	21.877819	25.733191	32.581070	20.011122	15.271561	14.966513	22.756626	40.257877	40.028069	7.491227	21.768351	26.489134	11.156225	5.668803	7.037628	5.146113	5.114831	3.880065	4.892559	4.679359	1.390222	0.423634	1.140544	2.419052	1.091694	0.729257	1.601115	0.494230	0.535883	0.171791	0.054613	0.499796	0.310969	
2297	W	12/22/2016 18:33:06	549.767051	271.502424	51.169223	20.222064	0.903612		20.056618	129.527924	116.038094	30.722198	83.099365	63.017281	52.881187	13.071873	31.502295	15.781271	14.125564	27.152260	9.743200	6.114990	11.231520	15.393171	47.960220	97.049850	56.857212	5.881001	14.436217	11.277079	6.610227	6.239091	6.725608	1.819157	1.101780	4.065750	3.216227	0.923782	1.918585	3.550844	0.577894	0.723715	0.127099	0.520944	0.194935	0.620501	0.738208	0.032640	0.090002	
2298	W	12/22/2016 18:33:10	398.737331	160.750448	88.104668	21.922747	0.994126		20.273008	51.359398	62.987457	34.205833	50.701164	72.849670	16.675667	30.783382	14.149342	45.671585	19.353832	3.509697	14.143803	17.755592	25.633421	46.104057	24.334646	13.684553	15.584679	23.574810	17.420155	20.075005	3.020273	9.650057	14.364369	6.056575	0.457056	0.828970	1.562168	2.320785	1.744699	1.239340	2.180457	1.763524	1.299469	0.756763	0.096450	0.884369	0.346759	0.184110	0.201252	
2299	W	12/22/2016 18:33:14	291.044515	68.432106	126.110625	63.137346	1.301160		4.506188	92.204361	20.076351	24.694023	22.167007	15.053160	7.032308	31.434258	39.861717	21.730198	16.791132	1.896694	4.498872	5.047651	10.432423	19.899977	12.826552	2.958967	10.870970	26.435291	21.365622	24.960459	23.280581	14.916906	15.151767	25.428305	15.477262	4.923896	2.401577	7.470749	1.259295	0.413818	1.206369	0.990736	0.293693	0.975476	0.261453	0.412032	0.356415	0.596234	0.670036	
2300	W	12/22/2016 18:33:18	454.773703	189.165968	110.399211	39.327345	1.484762		2.813012	35.441338	78.257706	42.919640	61.952942	68.652908	78.867462	37.736546	23.490923	7.389935	20.064304	48.219112	37.566040	11.963322	9.541421	16.585812	14.222808	25.698931	25.368523	33.068962	22.759645	18.421577	9.805508	13.743565	12.599954	9.400419	9.994896	5.628600	0.798103	1.981246	3.682573	3.427703	1.080489	0.223209	0.437019	0.589782	0.229326	0.444140	0.756922	0.347566	0.305351	
2301	W*	12/22/2016 18:33:22	191158.422241	43303.188721	4072.098423	4629.835173	460.746204		44125.121094	81635.359375	28428.042969	9817.650391	10051.894531	20505.414063	14704.163086	5720.514160	8460.026367	1026.661987	10808.695313	17867.341797	546.188477	7464.064453	1728.076660	879.966919	11311.280273	1266.612183	2239.657959	653.390625	787.925598	1570.283203	841.506775	187.882706	31.109516	227.435989	1081.749268	529.874634	200.236145	223.078308	86.713188	809.478577	6.976311	531.955566	221.039948	345.367493	36.789230	207.147202	3.721901	28.386343	89.885071	
2302	W*	12/22/2016 18:33:26	443049.415039	170046.824585	72555.819336	62627.661865	3465.094239		3262.529785	51495.820313	88714.062500	23706.761719	48179.917969	18181.521484	59489.308594	59926.566406	10454.547852	21932.345703	60968.562500	53738.824219	14437.404297	31924.570313	39652.011719	16973.234375	1894.365601	6788.762695	4637.651367	2389.595703	9057.674805	21754.828125	16788.160156	11123.496094	11442.064453	4205.959961	3642.796143	4955.866699	9780.319336	10331.478516	2582.266357	474.794952	2352.638184	8474.735352	5941.170898	1649.005615	3632.894287	2118.979736	1230.852051	1016.073120	237.830658	
2303	W*	12/22/2016 18:33:30	32488.817383	7521.938522	4369.217712	5404.861664	515.372128		2056.297363	10599.474609	4154.366211	4980.104980	2703.366211	1268.592041	2239.611572	1880.261353	1199.634033	1932.738892	1530.667480	1352.570557	1513.430054	1462.145020	886.701904	1079.928955	758.785950	153.970078	314.406006	1007.016357	536.809937	261.327484	1142.077515	1046.266846	375.719574	730.925171	991.099670	261.209167	267.260132	676.490723	263.167328	107.276611	467.074036	317.523254	168.127594	358.663177	251.197723	118.599121	255.892517	135.273651	35.081787	
2304	W*	12/22/2016 18:33:34	390742.876343	22928.864319	11326.878387	7012.249075	509.424359		14519.416016	125045.523438	145291.078125	51311.406250	9028.505859	6695.015137	15026.531250	8343.551758	1434.471558	14040.360352	14526.432617	4564.125000	4635.484863	1429.402954	1485.232544	873.966980	5502.534180	2817.862305	1620.255493	765.686951	2743.829834	2307.315674	2979.688477	2397.090332	133.267120	466.773621	941.146729	2195.869873	90.907509	1084.768066	177.377945	70.250031	103.794434	193.911636	981.988281	132.998932	423.796021	63.657825	1.208041	36.175529	47.624603	
2305	W*	12/22/2016 18:33:38	265909.541504	54086.181152	35932.318848	52805.157959	2522.700846		16685.173828	62747.839844	44824.691406	37111.898438	42341.941406	28287.714844	19527.867188	11906.694336	9375.942383	5146.430664	4638.520996	5663.286133	5839.472656	6787.357422	7919.617676	8799.781250	7519.820801	6374.884277	5181.960938	5762.514648	4955.905273	5208.348633	5756.020996	6965.399414	7284.129883	6677.285645	7415.009277	6107.987793	5275.857422	3675.877686	3636.511230	3187.236816	3081.357910	3021.851074	2945.125488	2624.672607	1811.084229	1349.860840	817.607117	715.994995	461.837830	
2306	W*	12/22/2016 18:33:42	11808.131172	2113.012451	340.245302	86.082982	7.543895		6383.049316	9559.031250	394.346954	497.293793	453.801178	141.635239	90.342575	120.628029	84.204498	206.581421	260.266235	249.136047	255.053360	426.971771	265.231628	280.682922	278.023102	76.521957	281.391663	137.135162	78.896545	61.150398	24.497013	29.551502	9.014681	15.553588	8.715815	3.482481	4.951625	10.589694	9.749739	6.633180	6.417929	6.276824	1.759047	1.203138	2.845009	1.119384	1.627080	3.242752	1.915699	
2307	W*	12/22/2016 18:33:46	337794.291870	40973.881836	9381.053490	4814.673765	1037.954317		11075.289063	175479.453125	83902.210938	27143.806641	17191.705078	13741.148438	6464.589844	2895.808350	1287.259399	3810.060547	5878.249512	14224.115234	9442.192383	8914.507813	1385.335938	1618.609619	845.242432	1090.616455	3453.261963	2291.981445	3992.793701	1466.096680	1121.265259	116.018669	392.897736	367.714325	954.990356	588.123108	1049.778809	113.533249	136.004440	91.265869	50.507904	12.313427	16.387810	22.416502	6.822673	186.322464	274.040466	491.300201	453.152161	
2308	W*	12/22/2016 18:33:50	180638.953613	8852.734131	3229.527252	1529.684309	51.450447		14406.995117	106366.000000	31457.871094	14203.091797	6542.731445	4092.718018	3643.232178	3405.266357	3619.115479	3914.955566	3393.971680	2224.175293	2176.622070	1510.411011	1060.147217	509.105133	484.221191	382.624237	505.427979	691.044556	707.406494	617.968994	505.212952	369.724548	338.169708	325.344696	273.412140	249.569672	183.911835	151.968491	153.994888	86.939484	38.005474	19.665962	19.081106	6.926997	1.974658	3.692633	1.964062	5.354882	7.877330	
2309	W*	12/22/2016 18:33:54	736520.580078	128126.289063	16882.389893	51823.617493	3534.450649		65746.843750	103109.695313	73514.718750	199207.687500	158860.453125	90220.273438	38264.421875	32202.300781	15380.191406	18328.248047	7432.589844	4488.388672	12440.917969	18560.185547	30249.757813	20319.425781	20142.347656	13599.499023	8325.766602	6477.807129	936.372253	1953.806396	440.164368	2648.465820	4425.773926	4820.200195	7872.735352	4621.578125	848.888062	922.042053	2445.778809	2421.969727	2890.025879	3700.119629	3401.347656	3241.302734	4274.908691	4015.395508	3144.115479	2388.131592	815.078003	
2310	W*	12/22/2016 18:33:58	334976.582031	55561.928711	32867.170654	23116.125336	2033.737553		24851.904297	67798.640625	74296.984375	21365.214844	23664.355469	44345.828125	31571.650391	29182.197266	7045.144531	16727.001953	18979.564453	10012.766602	10808.976563	2058.287842	13128.400391	13349.924805	3081.907227	2079.061523	1042.603760	1790.903809	5507.291504	5854.825195	3297.161865	10883.891602	5533.096680	1455.127686	1832.417847	750.315491	1895.837646	2585.955566	4209.385254	2170.993896	1359.558960	1649.051758	348.350128	849.419495	1183.007568	1077.877197	786.578491	571.889832	390.358521	
2311	W*	12/22/2016 18:34:02	496056.314941	226815.551758	50932.520020	67703.438965	2695.455718		2589.039063	125918.171875	186264.750000	65409.468750	32133.896484	24577.035156	19620.796875	15051.265625	3636.301758	4788.884277	18655.744141	36820.105469	46542.824219	58378.523438	45784.312500	20514.361328	9002.987305	4788.530273	4983.907227	5915.854004	8206.479492	18787.240234	12204.612305	2848.374023	2969.959961	7500.003906	6094.564453	9413.832031	9984.035156	7641.507813	7226.310547	4750.995117	2048.526367	2992.366455	1176.432373	1921.027100	2383.842285	1532.301758	1276.943115	966.608887	794.141602	
2312	W*	12/22/2016 18:34:06	40901.973221	991.760246	243.273777	52.114921	14.881523		21019.816406	31353.341797	4709.691895	2796.999756	694.383545	399.488403	225.667847	97.846832	147.029663	139.849655	337.673828	170.027634	106.475739	80.985565	125.705978	180.068207	120.219795	152.379593	55.897736	80.323624	61.819035	9.994043	51.453026	30.085636	9.598413	3.823960	0.196047	4.105013	2.674858	8.412275	4.466147	4.942338	0.735119	4.207145	0.745556	0.188495	3.614409	2.537499	2.892434	5.405610	3.168016	
2313	W*	12/22/2016 18:34:10	1502.582456	167.852026	38.572421	22.676002	2.332025		43.410923	353.537415	534.816040	355.245331	87.736137	59.530621	37.885361	54.614914	8.384537	3.816966	7.015135	6.483912	32.194939	21.523952	14.831673	8.561348	24.890987	23.585499	35.779716	11.352433	1.854110	4.790316	8.242201	2.650541	9.682819	6.999204	2.926560	1.427916	0.940914	0.982721	0.795973	0.950590	0.996296	0.374631	1.839003	1.064119	1.440315	0.142045	0.371812	0.429105	0.994798	
2314	W	12/22/2016 18:34:14	856.187019	156.884193	30.764547	41.498260	0.675906		57.031296	213.424026	192.501999	65.237976	70.186989	42.749771	52.354523	73.204285	53.031181	40.011650	53.484619	15.713264	16.335777	22.088703	9.399967	30.053383	38.240055	19.611574	5.441469	3.399925	12.935598	5.795192	5.612550	1.165561	1.855721	9.523847	10.653563	6.014276	0.518363	2.607432	4.100187	2.245996	0.903889	1.137519	0.412221	0.766202	0.822691	0.671365	0.271845	0.403165	0.445699	
