File name	0061.100
Result analysis file name	0061_baseline.raf
Subject	0061
Gender	
Age
Memo
Free comment 1	SubjectID	0061
Free comment 2	Date	01/02/1970
Free comment 3
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

1_EEG			uV^2	uV^2	uV^2	uV^2	uV^2		uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	uV^2	
EpochNo	Stage	Time	Delta	Theta	Alpha	Beta	Gamma		0.000000Hz	0.488281Hz	0.976563Hz	1.464844Hz	1.953125Hz	2.441406Hz	2.929688Hz	3.417969Hz	3.906250Hz	4.394531Hz	4.882813Hz	5.371094Hz	5.859375Hz	6.347656Hz	6.835938Hz	7.324219Hz	7.812500Hz	8.300781Hz	8.789063Hz	9.277344Hz	9.765625Hz	10.253906Hz	10.742188Hz	11.230469Hz	11.718750Hz	12.207031Hz	12.695313Hz	13.183594Hz	13.671875Hz	14.160156Hz	14.648438Hz	15.136719Hz	15.625000Hz	16.113281Hz	16.601563Hz	17.089844Hz	17.578125Hz	18.066406Hz	18.554688Hz	19.042969Hz	19.531250Hz	
39	W*	12/23/2016 16:02:36	10958.759626	36.428401	7.622706	7.116279	0.734127		789.623474	2493.029541	255.941010	4657.551270	2364.211182	309.451965	463.814117	326.677399	47.301220	33.741665	7.040258	5.148966	5.452007	0.914357	5.885213	5.512044	0.681870	6.350856	6.483088	0.613754	1.812943	1.207048	0.951028	2.098775	0.939159	0.617200	0.508610	0.312400	0.473240	0.404943	1.133900	2.288362	0.513953	0.108433	0.054428	0.064938	0.193185	0.208311	0.113335	0.057397	0.063643	
40	W*	12/23/2016 16:02:40	4428.530367	60.743178	11.311772	7.492304	0.566106		377.197052	1502.827515	1391.527588	829.094727	248.051727	73.560272	160.498886	114.114929	34.562366	45.788975	28.503382	5.348548	9.298157	25.194859	9.063461	0.333907	2.908444	4.527716	4.068086	4.896742	0.974793	1.480019	1.941735	0.704518	1.313965	1.219519	1.523772	0.664043	0.130331	0.466599	0.426172	0.422558	0.062669	0.514468	0.610250	0.504010	0.247161	0.280619	0.240618	0.109137	0.070380	
41	W*	12/23/2016 16:02:44	711.809427	19.454511	5.192345	7.452092	0.761306		49.984268	484.761200	88.058899	51.217896	1.594715	27.693954	11.145041	14.009163	5.621441	19.656858	8.050259	1.920213	1.023182	6.270191	5.934303	0.687337	1.176146	1.534708	0.908430	0.717913	1.062687	1.179530	0.217361	1.148106	0.866749	0.667215	0.331468	0.836770	0.322311	0.982102	1.288172	0.343489	0.255444	0.208885	0.250655	0.218052	0.486782	0.529287	0.257474	0.307686	0.166299	
42	W*	12/23/2016 16:02:48	1450.093748	69.969874	18.205894	13.826347	0.774270		160.494949	725.107788	494.757965	149.353394	20.482178	15.058918	2.559819	21.576725	9.265244	6.851180	5.080538	14.152386	11.389256	12.975353	8.794856	10.493994	7.815380	2.941725	1.406924	2.040761	5.925962	4.119533	2.893384	2.360945	0.865308	1.056210	1.636093	1.060603	0.239574	0.739473	1.517320	1.813737	1.698272	0.950014	1.154520	0.955231	0.372113	0.234352	0.229122	0.154012	0.015702	
43	W*	12/23/2016 16:02:52	25144.430169	41.669733	10.790455	7.866551	1.641367		1267.344727	10326.408203	11868.857422	2012.953247	294.248535	287.194519	230.688873	84.746452	16.773430	12.380857	10.178631	8.442121	6.250605	1.789546	1.812329	4.202775	7.945377	8.209844	3.017137	2.421363	1.457010	2.956289	2.428782	0.703566	0.823445	0.474876	1.026082	1.176026	0.446043	0.408735	0.408834	0.463688	0.555171	0.317131	0.209891	0.063057	0.207125	0.412010	0.572792	0.581162	0.543929	
44	W*	12/23/2016 16:02:56	29724.607865	19.851603	12.511002	5.456439	0.744178		2583.588867	20811.806641	7336.541016	1091.536377	310.078278	26.264618	96.155617	24.154421	10.169511	7.800962	10.100426	5.782327	1.360182	1.959208	2.824000	2.289804	0.874466	2.490683	2.270934	1.531233	1.546445	0.669066	1.703801	3.457099	3.603357	1.251009	0.365784	0.401402	0.734867	0.705808	0.105164	0.112054	0.350326	0.252049	0.277769	0.158188	0.063443	0.168736	0.206445	0.213386	0.090011	
45	W	12/23/2016 16:03:00	225.250049	17.467575	7.015193	8.642729	0.604483		57.121063	77.110321	73.924774	24.823395	6.583385	12.780002	6.765205	2.134201	5.844121	4.229275	11.055370	5.485725	3.982182	2.788517	1.562132	0.547528	1.122306	1.607805	0.371379	0.633172	0.350226	0.249221	1.143073	2.910270	1.729230	0.990957	0.645403	0.738124	0.382556	0.811674	1.497839	0.799432	0.569185	0.565036	0.471663	0.131939	0.166970	0.228694	0.290688	0.189503	0.163066	
46	W*	12/23/2016 16:03:04	627.964208	25.202196	6.229923	9.384705	0.795261		73.382309	415.638062	48.677715	11.967673	100.119560	25.656544	5.969674	8.114576	1.375419	4.673710	5.771275	1.651010	4.256974	5.045533	2.103078	1.709156	6.357756	2.109079	1.969610	1.882957	1.795865	0.700124	1.190554	0.551676	0.108746	0.802935	0.930106	0.821155	1.461814	1.365548	0.643203	0.930070	0.846221	0.381955	0.301077	0.065693	0.158889	0.249655	0.241228	0.065222	0.119934	
47	W*	12/23/2016 16:03:08	31943.675781	9956.231617	8826.696533	5135.640821	129.913040		795.865967	7206.834961	5672.531738	4717.959473	3349.044922	1316.436035	562.539185	905.516602	1786.795044	2861.300781	3564.717041	3449.181885	2789.893799	1717.815308	925.567200	248.174927	5.827229	192.689240	627.082031	1141.350342	1450.963135	1687.064209	1616.882080	1552.757202	1377.679565	1144.750732	948.935303	822.313965	693.976990	535.528259	385.489044	260.283112	150.618347	61.894051	14.716557	0.678909	5.389135	17.098518	28.007519	31.553677	34.406704	
48	NR	12/23/2016 16:03:12	1067.119902	91.480111	7.376248	17.189245	1.157423		38.742107	284.155121	325.467926	224.748276	104.452866	29.816963	26.109846	34.858246	17.719728	13.763144	6.027787	4.403648	10.202244	21.693323	19.203114	12.988935	11.879366	8.293168	2.816314	1.053367	0.787922	0.491990	1.400849	1.083256	2.558863	3.079698	1.713706	0.769990	3.137088	2.603433	0.998339	1.298497	1.570728	0.801363	0.375811	0.330089	0.084963	0.063987	0.102290	0.036105	0.223158	
49	NR	12/23/2016 16:03:16	522.327990	35.989498	4.642864	9.971490	0.479022		1.763694	135.589355	203.152679	71.837715	57.464241	21.896952	5.427823	4.268044	7.132387	8.886722	6.672071	4.712854	3.955412	5.762043	8.359356	7.899137	3.331312	1.337239	0.632146	0.852411	0.335742	0.635751	0.422130	0.499335	1.897494	1.746902	1.775750	1.449347	0.788496	0.835373	0.506415	0.524514	0.590170	0.050334	0.193588	0.262962	0.418921	0.276773	0.136694	0.267807	0.147446	
50	NR	12/23/2016 16:03:20	1417.877996	14.290364	5.944753	4.781799	0.472471		17.189699	904.517395	430.842133	14.474964	14.136577	4.284444	2.329499	6.437880	5.594766	25.807699	9.452641	2.135225	3.270616	0.863006	1.194172	2.158605	1.844539	2.429472	0.394728	0.991880	1.505549	1.123498	0.960376	0.473397	0.890054	0.253756	0.269119	0.339278	1.128346	0.888988	0.549698	0.317839	0.157751	0.031202	0.111178	0.190410	0.045329	0.202396	0.177453	0.060636	0.058419	
51	W	12/23/2016 16:03:24	378.892377	10.453208	4.707903	4.471965	0.559723		1.389687	142.607956	80.968300	19.374420	52.591011	14.951147	12.333788	32.295746	12.059910	5.876024	5.834075	2.885577	0.539604	0.209876	0.542661	0.987327	1.379641	1.857313	2.051209	0.761663	0.249431	0.603800	0.516400	1.794224	0.782386	0.264187	0.769381	0.430945	1.002450	0.480217	0.009056	0.276302	0.219179	0.098481	0.146566	0.140608	0.054293	0.131956	0.178176	0.180850	0.089317	
52	W*	12/23/2016 16:03:28	385.998902	37.310169	5.550540	8.509833	0.476666		10.624197	119.213730	155.314850	42.508965	16.226593	15.316097	8.934574	4.229298	6.548223	10.645437	7.061135	10.804768	5.159870	8.583538	2.688251	3.826561	1.405306	2.804732	2.037142	0.683381	0.695229	0.731974	0.680241	1.191994	1.567721	0.826800	1.479517	0.343418	0.579497	0.439146	0.274802	1.264043	1.753605	0.406944	0.156144	0.296312	0.089096	0.055746	0.132115	0.179371	0.233276	
53	W*	12/23/2016 16:03:32	65318.069353	93.250594	26.947606	6.399964	1.144395		1337.704956	47336.519531	15254.846680	2238.672363	204.738434	71.975304	74.127785	60.650669	49.282310	8.013184	19.243093	19.828840	16.583071	4.377389	24.598850	19.281303	4.674330	1.628099	2.278712	8.006220	4.044695	7.487251	3.031271	1.154402	3.223767	1.040332	1.135359	0.679457	0.291765	0.389696	0.221339	0.391272	0.059085	0.078859	0.294009	0.872184	0.678562	0.097918	0.048333	0.021933	0.099860	
54	W*	12/23/2016 16:03:36	6581.384679	34.078894	13.627470	7.598095	0.505098		1098.511108	2769.734619	1621.272949	890.521790	475.098328	398.548248	249.848999	100.188377	58.765121	5.344145	12.062102	10.207109	8.975997	5.002465	2.098517	3.499111	1.882790	1.603153	0.809753	2.029062	6.347763	3.638314	0.583631	0.628553	0.400148	0.236388	0.870618	1.008026	0.709861	0.724893	1.247898	0.511980	0.215127	0.248493	0.601702	0.693348	0.268485	0.029159	0.030302	0.116357	0.085457	
55	W*	12/23/2016 16:03:40	369206.683594	102899.730957	18988.452637	24807.823303	1583.121517		10170.416016	31636.369141	44429.917969	49181.980469	47498.535156	42607.925781	37979.500000	33510.328125	30637.658203	27078.832031	24645.636719	22168.621094	18921.617188	15731.525391	13170.921875	11146.167969	8938.732422	7073.310059	5748.834961	4764.312988	3823.060547	3095.263916	2652.968750	2393.878418	2258.968018	2141.906494	2059.840332	2052.982178	2070.362305	2055.057373	2021.253052	1952.872437	1812.611450	1642.081421	1486.275757	1327.297363	1156.497070	989.070740	826.733887	677.155762	535.825684	
56	W	12/23/2016 16:03:44	1263.677395	28.188046	7.463826	3.844286	0.886202		51.451653	417.764862	519.656982	236.465927	30.862711	14.991838	17.890755	11.662681	2.347499	5.011863	7.022276	5.020957	1.659527	3.718889	3.652955	4.975068	5.190526	2.480423	1.489700	2.288162	2.376215	0.822270	0.486454	0.801534	0.689191	0.453942	0.506775	0.383875	0.083438	0.036752	0.124434	0.376872	0.360937	0.446272	0.305680	0.197681	0.072058	0.009560	0.184636	0.155557	0.145817	
57	W	12/23/2016 16:03:48	4188.355976	94.836853	50.383646	13.150095	0.859993		47.472511	1435.064819	1265.173218	852.806335	280.019226	78.787865	34.247040	45.661209	73.271011	68.847908	54.477345	31.186716	12.022033	8.798418	8.597921	8.937500	9.063948	8.665746	7.564571	10.666635	13.043166	12.804403	6.256889	2.866938	4.745615	4.511088	2.188958	0.701133	0.178276	0.895982	0.953091	0.249793	0.184035	0.447510	0.895688	0.761285	0.305215	0.241344	0.248296	0.220316	0.168084	
58	W	12/23/2016 16:03:52	585.728534	42.448204	7.950398	10.498902	1.021256		66.931236	284.668060	220.628433	18.646580	27.371494	3.571400	3.073605	2.268164	10.792021	8.485514	6.223262	6.687537	11.014424	11.963314	5.796113	0.928334	0.491158	1.872234	3.695090	2.452414	1.196246	1.610276	1.747135	0.594516	0.349810	2.380827	2.956971	1.717544	0.125408	0.104026	0.266248	0.475444	0.029816	0.405594	0.825843	0.360485	0.180874	0.328448	0.141554	0.122813	0.077007	
59	W	12/23/2016 16:03:56	808.069304	93.917947	21.474449	9.427587	0.631317		13.737093	80.777321	171.028519	172.379471	122.467827	82.302055	80.809021	50.526894	23.120817	11.705263	12.952116	15.510443	16.672859	20.204792	12.472625	9.228228	10.436424	6.139309	3.253267	3.795037	3.822327	3.430876	4.472229	3.836208	2.117773	2.026018	1.125289	0.903580	0.756851	1.057811	0.720586	0.313279	0.429446	0.514202	0.476393	0.229082	0.350290	0.258563	0.162052	0.095869	0.008274	
60	W*	12/23/2016 16:04:00	11385.145753	53.765912	9.454603	3.107878	0.735089		3823.165771	8113.353027	2454.578369	278.165649	295.065765	54.926392	102.499344	29.462204	34.107395	3.216584	19.771023	18.474613	9.448022	3.666987	5.544704	1.551952	1.339128	9.031807	4.708698	1.661863	0.885535	2.801544	1.892348	1.472821	0.740492	0.255298	0.224327	0.149830	0.175564	0.506625	0.189874	0.077000	0.234658	0.312260	0.149806	0.108995	0.080459	0.192154	0.138817	0.159967	0.152244	
61	W*	12/23/2016 16:04:04	5424.425014	56.894758	16.083981	9.993041	0.588522		268.548126	1878.813721	843.521240	1856.337524	186.595581	204.097168	144.264420	223.021622	57.349823	24.465256	5.958659	11.062443	17.047785	7.849288	4.207746	1.236734	3.897848	3.761704	7.831211	7.240215	5.259480	1.523075	0.721127	0.598327	0.741757	1.616066	1.287300	0.836929	1.813136	1.309096	0.561900	0.391119	0.211515	0.465998	0.878437	0.145608	0.083768	0.041438	0.044906	0.154502	0.151326	
62	W*	12/23/2016 16:04:08	9106.479406	43.905269	16.394953	9.157038	0.825431		737.811768	4891.770508	2859.597656	895.263489	87.673477	156.170166	74.940109	65.808891	41.463089	10.257177	23.534843	18.094051	5.616103	3.833511	2.543511	3.989782	1.476266	3.377757	4.974288	1.705234	2.885036	1.376092	3.484983	2.923990	4.019618	1.706368	0.711453	0.480917	0.990238	0.291486	0.789614	1.452403	0.523095	0.558655	0.069025	0.208395	0.400970	0.437411	0.073396	0.164159	0.299453	
63	W*	12/23/2016 16:04:12	18659.759131	24.124284	9.473132	4.468676	1.128680		224.786484	15740.711914	1827.447266	982.927856	38.968349	41.213264	4.960703	13.872132	5.338624	2.576265	1.742757	2.296196	3.421878	6.797609	0.621084	2.702885	6.724287	0.285615	1.274729	1.659823	2.352918	4.075636	1.023997	0.076941	0.283817	0.458951	0.120327	0.060842	0.225836	0.728392	0.342789	0.187822	0.766326	0.347682	0.212415	0.410761	0.122245	0.146756	0.152587	0.156134	0.028812	
64	W	12/23/2016 16:04:16	17670.591458	57.016196	6.789905	4.404635	0.505418		2292.457764	9018.574219	6821.358398	914.312317	241.875641	212.298904	290.026672	90.035858	20.568781	14.751327	46.789341	14.124004	5.939626	7.359318	11.568693	6.572591	0.394792	4.392441	6.664730	3.041650	1.687318	1.336308	0.265381	0.214348	0.244901	0.141016	0.058997	0.513951	1.132857	0.268509	0.086323	0.088141	0.363278	0.282947	0.566406	0.249381	0.173547	0.170313	0.193880	0.069213	0.045877	
65	W*	12/23/2016 16:04:20	29822.182198	239.190374	32.944411	55.904381	3.577906		13285.849609	19651.054688	6802.007813	2211.619141	643.366943	75.347778	99.266113	127.914207	44.242767	134.042969	33.319778	55.595684	59.564781	25.891895	22.728859	28.183498	14.307636	20.110035	12.807985	6.749793	7.963106	4.313225	5.244734	4.874672	3.798881	8.580678	1.889054	5.036902	5.585070	3.193251	4.255400	4.898173	2.515968	6.029776	2.435656	2.629460	1.483059	2.806015	1.976823	1.288972	1.300125	
66	W*	12/23/2016 16:04:24	8139.357171	26.341747	5.265831	3.438816	0.553960		1514.272339	6737.519531	1164.037598	116.954376	27.667027	46.957558	26.778179	2.670605	5.849871	8.474213	2.448214	3.281477	4.848113	1.811761	2.244905	3.531408	4.493223	3.015528	3.115332	0.408468	1.208902	1.228052	1.811498	0.424453	0.184458	0.039580	0.103688	0.348023	0.204541	0.153511	0.263729	0.433912	0.562806	0.623541	0.386957	0.097276	0.030051	0.056506	0.048113	0.044636	0.041946	
67	W*	12/23/2016 16:04:28	11557.289701	70.979814	8.436554	5.227869	1.197814		1110.290771	6079.067383	4672.783691	453.045593	91.962257	18.552660	179.796906	34.895988	7.068489	12.813502	7.303232	4.389368	19.096348	15.427760	13.150902	3.353572	1.513061	7.847117	6.201686	0.854569	1.484860	1.637401	2.164427	1.211960	1.083337	1.083902	0.636593	0.850493	0.521824	0.256746	0.382146	0.340335	0.075370	0.079863	0.168654	0.080475	0.041772	0.185533	0.100677	0.118187	0.305298	
68	W*	12/23/2016 16:04:32	12019.216850	172.905390	101.112749	143.533349	15.879195		2441.830322	6134.710449	1789.238525	1987.993042	1085.137695	437.153015	202.588684	144.777267	127.468864	68.115479	42.033829	40.010494	22.356464	15.870457	15.599501	26.894768	13.091259	11.597584	27.484863	13.447341	28.162996	10.753927	15.220901	21.201653	12.325932	12.983217	13.857323	12.826672	14.996371	10.274408	9.980646	11.239131	12.788045	5.535898	8.911465	4.965328	7.664486	5.876514	4.180173	5.157629	2.296041	
69	W*	12/23/2016 16:04:36	6805.798542	40.273574	4.324113	5.964094	0.660191		1143.412720	5667.752441	774.031311	215.747177	120.503433	13.618331	1.822666	3.017414	1.744313	3.673799	3.887656	3.770985	5.469351	12.084848	4.173473	6.575624	2.646605	2.410129	3.142558	0.150874	0.718929	0.130982	1.414907	1.176771	0.731650	0.609682	0.324400	0.700859	0.918013	0.194927	0.100102	0.283820	0.326869	0.206051	0.407843	0.168397	0.285566	0.520082	0.593770	0.168493	0.155221	
70	W	12/23/2016 16:04:40	1100.673989	32.508755	11.487841	11.521094	0.674790		32.713234	126.391586	412.093781	374.987854	27.707352	55.086681	35.301075	21.292246	29.943602	1.212352	16.657461	6.794749	8.289479	4.571487	5.247555	0.503912	2.361314	1.858266	2.881994	4.100305	2.013426	1.151631	0.735416	1.740172	1.746892	1.663749	0.735546	0.814299	0.980956	0.871125	0.415194	0.136325	1.162650	1.899170	0.992065	0.273010	0.090410	0.350178	0.460997	0.390875	0.284546	
71	W	12/23/2016 16:04:44	1610.102942	19.318605	13.606144	4.367797	0.822303		265.933533	1097.313843	356.899628	58.892136	46.780071	9.002647	6.049502	13.161832	9.677960	7.522909	4.802414	2.428124	4.053904	5.190511	2.129698	2.419401	1.550351	0.774781	0.771837	2.008730	2.704984	2.246063	3.202150	1.808710	1.635508	0.729225	0.088731	0.289911	0.479498	0.431312	0.007294	0.200159	0.385622	0.132553	0.358999	0.541940	0.233161	0.046687	0.094155	0.172118	0.176433	
72	W	12/23/2016 16:04:48	371.997868	43.332916	26.480284	22.072787	2.530096		39.661503	142.300018	115.659668	34.133682	39.260689	17.454838	5.606008	6.154817	4.450821	5.121503	1.855824	3.553499	3.674211	9.186443	9.799234	5.930273	4.687741	3.673928	2.827586	5.235198	6.027332	4.058852	2.862343	3.413191	4.883367	2.290670	1.491548	2.543938	1.826215	1.472165	0.856656	0.817172	2.470447	2.313755	0.911129	0.794584	1.669622	1.649745	0.581959	0.180649	0.202534	
73	W	12/23/2016 16:04:52	8444.234207	51.426342	5.687475	6.967219	0.694020		4.338119	3030.655518	2195.885010	1092.353027	1269.287476	581.776245	144.681168	35.747295	29.334068	34.074905	30.439495	15.046974	5.165373	10.380330	8.606174	2.255558	2.457047	4.222095	3.292790	0.758698	1.032253	0.352189	0.220916	2.107383	1.216037	0.788599	0.135441	1.339651	0.928536	0.328615	0.114814	0.149905	0.745792	0.624238	0.088295	0.319576	0.532555	0.261882	0.183518	0.280745	0.145057	
74	W*	12/23/2016 16:04:56	27060.054708	46.968840	8.595140	7.463654	0.537747		5630.182129	17251.357422	7308.109375	991.741455	708.896118	373.937866	166.238831	104.975479	92.766563	40.523430	21.508169	9.157896	3.277958	7.953680	9.896616	5.451077	5.919801	4.386463	0.925350	0.898935	1.687313	1.001869	2.448678	0.976248	1.582097	0.930653	0.883536	1.604871	0.879290	0.305565	0.198814	0.124031	0.402425	0.491134	0.323925	0.257996	0.146301	0.116292	0.398022	0.345071	0.055729	
75	W	12/23/2016 16:05:00	1004.264502	68.855105	12.949399	7.555889	0.759715		4.425567	431.721375	263.225677	88.861603	46.920029	59.022808	46.048351	18.049648	13.626293	21.706467	15.082251	8.004724	6.950857	5.155039	6.731964	10.487085	14.016223	10.626052	6.883162	3.928616	2.971315	3.260089	2.101237	0.445164	0.242978	0.209466	0.617666	0.642241	0.808101	0.578891	0.832063	1.578233	0.835432	0.167589	0.269722	0.138722	0.354749	0.266777	0.111560	0.049502	0.095173	
76	W	12/23/2016 16:05:04	95.768658	19.161508	7.074016	7.817329	0.598861		0.351914	21.998034	4.821708	3.499559	0.482520	3.240090	5.805325	10.429730	17.437536	17.797535	10.256621	4.252553	0.642539	1.751763	4.422679	3.878887	0.797786	2.072987	1.342314	0.957113	1.054396	2.122404	1.100509	0.827054	1.012539	0.998014	0.965401	0.370007	0.728368	0.516602	0.872385	1.092007	0.619967	0.346988	0.456247	0.290214	0.055338	0.040340	0.068742	0.187642	0.209065	
77	W	12/23/2016 16:05:08	205.183408	63.207098	6.684399	6.022106	0.572808		1.484290	11.559127	7.457133	10.643586	11.297684	21.209988	28.296696	2.919151	6.682032	41.745090	63.372921	25.643101	18.398235	8.922017	1.636253	2.193393	3.487147	1.615842	1.311110	2.216648	1.547675	0.502802	0.251762	0.707572	1.457940	0.783171	0.405482	0.056644	0.106273	0.116466	0.193695	0.302118	0.313012	0.676562	1.016206	0.392366	0.503166	0.689476	0.253528	0.176608	0.037330	
78	W	12/23/2016 16:05:12	118.963023	38.334630	7.314929	7.607508	0.581348		3.198971	10.804901	1.328006	5.148490	8.548838	3.694217	12.612275	15.206547	11.640221	28.264381	21.715147	13.421894	5.290522	7.404893	2.572163	2.715440	1.671361	3.126296	2.132061	1.297247	1.408036	1.255308	1.141704	1.735646	0.476989	0.942347	0.604689	0.345025	0.737219	0.124070	0.219468	0.174525	0.816389	1.796790	1.076747	0.279151	0.157717	0.033243	0.084960	0.128498	0.086668	
79	W	12/23/2016 16:05:16	97.380682	28.239956	8.719412	6.562117	0.456531		2.075160	17.034649	8.790777	4.747653	15.023753	15.092857	12.583767	7.305940	1.912331	10.674189	4.214766	5.582793	4.267771	3.378763	2.548481	1.093214	4.133823	4.953139	2.281971	0.875972	0.862460	1.605407	1.678738	1.813059	1.883775	1.592654	0.095325	0.447104	0.719069	0.910693	0.883011	0.604002	0.163669	0.144061	0.350705	0.216619	0.181729	0.158818	0.054444	0.009120	0.031095	
80	W	12/23/2016 16:05:20	74.275384	51.174359	5.349284	7.389966	0.468460		1.976284	11.521145	4.853328	5.331152	1.967036	4.626161	8.518168	7.106038	8.180630	10.204752	11.966973	23.251572	7.640479	3.362534	4.919909	4.434788	3.305769	2.145794	2.113514	0.319310	0.629914	1.551445	1.274549	0.369017	1.205050	0.988811	0.841812	0.993524	1.285331	0.829630	0.354239	0.204069	0.380924	0.288674	0.289523	0.430861	0.076205	0.176756	0.116587	0.047911	0.085111	
81	W	12/23/2016 16:05:24	122.423276	22.661203	5.172886	5.918112	0.537062		6.852125	45.046627	24.734213	1.127593	4.237121	4.058715	10.182071	10.628348	6.729881	1.588743	14.089964	5.392075	4.793312	2.780383	2.430268	0.903124	1.688614	3.148875	1.524553	0.682422	1.001938	1.549488	1.224906	0.452216	0.261918	1.131478	0.725717	0.521494	0.587551	0.247409	0.623562	0.687653	0.479728	0.246506	0.240875	0.053961	0.070189	0.096271	0.040446	0.038576	0.126697	
82	W	12/23/2016 16:05:28	100.808877	28.334896	4.266362	4.242203	0.538078		6.037760	47.562759	23.307056	2.210652	3.705317	0.927575	3.732817	4.064506	7.834099	1.541889	5.922205	2.999776	9.401924	3.450816	2.825910	3.690208	3.807128	1.205310	0.953824	1.416779	0.856303	0.645860	0.381854	0.481521	0.484045	0.222353	0.742093	1.193271	0.526501	0.094060	0.018697	0.181917	0.142142	0.050774	0.029835	0.010449	0.193266	0.171433	0.315374	0.171502	0.178535	
83	W	12/23/2016 16:05:32	134.647175	30.233748	4.061890	4.715960	0.416785		5.184068	31.341717	15.148325	3.936524	0.765806	4.245041	3.147887	5.179160	15.704226	24.358891	30.819599	11.933786	4.112855	5.089371	2.808456	1.024080	0.609042	2.587473	2.068683	1.431327	0.744175	0.289526	0.055554	0.672752	0.868556	0.713696	0.626988	0.378824	0.052036	0.928402	0.731014	0.433033	0.206840	0.099464	0.069391	0.119325	0.102806	0.056795	0.024714	0.061679	0.110955	
84	W	12/23/2016 16:05:36	74.849765	26.242412	7.746225	5.330715	0.537480		4.942490	18.160686	13.435524	12.277168	4.505435	2.173122	5.063857	1.712616	10.244043	5.567820	1.709493	1.079571	5.878742	1.644282	2.044972	3.277609	5.869620	4.869624	1.577992	0.707890	1.384215	2.707040	2.188647	0.121541	0.636892	0.691502	0.555420	0.841853	0.746680	0.348470	0.403956	0.376925	0.224362	0.140669	0.086068	0.247850	0.273134	0.062370	0.065001	0.152419	0.114034	
85	W	12/23/2016 16:05:40	87.488325	22.534544	4.427838	3.724894	0.650792		12.205535	18.198935	6.420903	16.325615	4.081890	3.466506	4.402534	3.073750	3.398441	13.906526	14.213225	5.523227	4.326283	5.161206	1.731457	2.290554	2.059521	0.646029	0.796268	0.050067	1.377226	0.645274	0.440014	0.967427	0.947829	0.765699	0.256919	0.109661	0.557663	0.085928	0.278230	0.346061	0.323690	0.214159	0.082588	0.109781	0.094846	0.096343	0.136231	0.126619	0.140475	
86	W	12/23/2016 16:05:44	106.205025	34.191733	8.680342	7.200331	0.459407		8.514996	44.507362	3.497488	18.992573	15.739523	3.365573	2.593096	5.318200	4.784314	5.475298	1.931598	5.616042	7.729505	9.191725	3.971246	1.408844	3.275297	1.698000	1.301074	2.945496	1.837044	0.613259	1.468432	1.594716	0.221395	0.519152	1.073003	0.722985	1.065264	0.933712	0.929092	0.454551	0.236179	0.210697	0.315990	0.153563	0.022605	0.193792	0.131156	0.146174	0.092417	
87	NR	12/23/2016 16:05:48	607.431891	24.794345	7.486464	6.084272	0.643291		227.610718	412.118195	83.735313	23.754967	4.182545	3.232029	2.233177	8.795771	33.884663	30.080986	5.414246	2.987303	0.922717	1.454169	2.702112	1.315833	3.861978	6.960483	4.589749	2.880247	1.335906	1.371611	0.673415	0.512887	0.712398	1.039315	0.709087	0.471650	0.374480	0.387195	0.321318	0.276333	0.544498	0.512294	0.286737	0.284249	0.444632	0.176622	0.116583	0.080284	0.058993	
88	W	12/23/2016 16:05:52	97.998716	35.877071	13.567441	5.987803	0.570280		9.048212	34.766090	18.942493	2.367653	1.934983	2.286409	7.981364	12.582654	3.840803	2.727727	10.568540	6.747444	6.429474	5.512769	3.940677	5.337246	3.678960	2.698989	1.531510	3.947988	3.803660	1.525540	1.953271	0.952829	1.384153	1.249552	0.606434	0.487400	0.743276	0.701023	0.135297	0.145375	0.164518	0.319380	0.263112	0.579373	0.169144	0.108490	0.138466	0.079496	0.097466	
89	W	12/23/2016 16:05:56	62.496997	34.418417	4.723081	7.297432	0.457412		4.837774	12.705264	5.642983	1.897012	1.786031	1.551159	10.923784	10.574128	3.842319	5.346070	8.228247	4.823871	5.275125	5.819486	5.127388	7.087028	2.770222	2.244920	1.270378	1.335854	0.958874	0.286276	0.221207	1.049388	0.871482	0.459585	0.751632	0.576602	1.859739	0.565211	0.658220	0.580944	0.403205	0.242448	0.252895	0.249130	0.121916	0.270263	0.143921	0.096366	0.065354	
90	W	12/23/2016 16:06:00	129.929354	22.843018	5.609721	4.867646	0.334339		1.204207	44.162220	18.053486	4.019147	8.187478	13.193874	10.181856	7.940786	6.953801	4.149563	13.087142	10.343730	4.728229	2.046375	1.836524	2.027501	0.197581	0.508662	1.154416	0.139698	0.435534	0.367150	2.211575	1.249564	1.206200	0.409279	0.259469	1.090118	0.929400	0.428187	0.848352	0.294505	0.086906	0.092864	0.064132	0.142070	0.037556	0.026751	0.060927	0.067788	0.029342	
